target_year,category_raw,course_code,course_name,section,credits,lecture_type,grade_type,foreign_course,instructor_name,schedule_raw,teaching_method,lecture_hours,lecture_times,lab_hours,lab_times,pre_enrollment_count,capacity,enrolled_count,offered_year,semester,category1,college,department,_major,area,field
전학년,교양선택,941014,일반생물학및실험II,9,3,일반,Grade,,전정선,"월 02 ,03 [S1-2-307(41-307)]  목 07 ,08 [S1-2-302(41-302)]",병행,2.0,2.0,2,1.0,10,40.0,30.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,10,3,일반,Grade,,최수영,"월 05 ,06 [S1-2-307(41-307)]  목 02 ,03 [S1-4-101(43-101)]",병행,2.0,2.0,2,1.0,8,40.0,30.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941014,일반생물학및실험II,11,3,일반,Grade,,"김성한, 이혜연","화 05 ,06 [S1-2-308(41-308)]  수 06 ,07 [S1-2-302(41-302)]",병행,2.0,2.0,2,1.0,8,40.0,32.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941015,일반지구과학및실험I,1,3,일반,Grade,,이철우,"화 02 ,03 [S1-2-201(41-201)]  수 06 ,07 [S1-2-201(41-201)]",비대면,2.0,2.0,2,1.0,7,50.0,45.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941016,일반지구과학및실험II,1,3,일반,Grade,,"이철우, 정원석, 최상훈","화 07 ,08 [S1-2-306(41-306)]  목 07 ,08 [S1-2-301(41-301)]",비대면,2.0,2.0,2,1.0,8,50.0,29.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941016,일반지구과학및실험II,2,3,일반,Grade,,김용기,"수 06 ,07 [S1-4-412(43-412)]  목 02 ,03 [S1-4-412(43-412)]",병행,2.0,2.0,2,1.0,8,40.0,28.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941016,일반지구과학및실험II,3,3,일반,Grade,,우주환,"수 07 ,08 [S1-2-305(41-305)]  목 07 ,08 [S1-3-202(42-202)]",병행,2.0,2.0,2,1.0,4,50.0,18.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941017,맛보기 물리학 및 실험,1,4,일반,Grade,,한정호,"수 06 ,07 ,08 [S1-3-202(42-202)]  목 02 ,03 [S1-2-207(41-207)]",병행,3.0,3.0,2,1.0,9,50.0,25.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941017,맛보기 물리학 및 실험,2,4,일반,Grade,,김석성,"화 08 ,09 [S1-1-239(40-239)]  수 01 ,02 [S1-1-127(40-127)]  수 03 [S1-1-239(40-239)]",병행,3.0,3.0,2,1.0,9,50.0,47.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941017,맛보기 물리학 및 실험,3,4,일반,Grade,,김강배,"화 08 ,09 [S1-2-202(41-202)]  수 01 ,02 [S1-1-139(40-139)]  수 03 [S1-2-202(41-202)]",병행,3.0,3.0,2,1.0,10,50.0,41.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941017,맛보기 물리학 및 실험,4,4,일반,Grade,,한정호,"화 05 ,06 [S1-1-129(40-129)]  금 06 ,07 ,08 [S1-3-202(42-202)]",병행,3.0,3.0,2,1.0,6,50.0,26.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941018,생물자원과 인간생활,1,3,일반,Grade,,이승욱,"토 05 ,06 ,07 [S21-4-143(92-143)]",비대면,3.0,3.0,0,0.0,1,80.0,34.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941020,웰빙시대의 생물산업,1,3,일반,Grade,,"서정욱, 신수정","수 01 ,02 ,03 [S20-101]",비대면,3.0,3.0,0,0.0,68,100.0,95.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941020,웰빙시대의 생물산업,2,3,일반,Grade,,송정희,"화 01 ,02 ,03 [S21-4-146(92-146)]",비대면,3.0,3.0,0,0.0,28,100.0,36.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941022,일반물리학의이해II,1,4,일반,Grade,,이인선,"화 05 [E1-2-134(81-134)]  목 02 ,03 [S1-2-208(41-208)]  목 05 ,06 [E1-2-134(81-134)]",병행,3.0,3.0,2,1.0,19,40.0,28.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941024,일반화학의이해II,1,4,일반,Grade,,박명환,"월 05 ,06 [S1-2-101(41-101)]  화 02 ,03 [E1-2-134(81-134)]  수 03 [E1-2-134(81-134)]",병행,3.0,3.0,2,1.0,22,40.0,31.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941027,일반생물학의 이해 및 실험II,1,4,일반,Grade,,김경환,"수 01 ,02 [S1-4-208(43-208)]  수 05 ,06 [S1-2-307(41-307)]  목 02 [S1-4-208(43-208)]",병행,3.0,3.0,2,1.0,6,40.0,35.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941027,일반생물학의 이해 및 실험II,2,4,일반,Grade,,류호진,"화 02 ,03 [S1-6-107(36-107)]  화 08 ,09 [S1-2-307(41-307)]  목 02 [S1-6-107(36-107)]",병행,3.0,3.0,2,1.0,4,40.0,32.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941027,일반생물학의 이해 및 실험II,3,4,일반,Grade,,박종석,"월 06 ,07 [S1-4-208(43-208)]  화 02 ,03 [S1-2-308(41-308)]  수 03 [S1-4-208(43-208)]",병행,3.0,3.0,2,1.0,2,40.0,31.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,1,3,일반,Grade,,김주성,"월 02 ,03 [S1-5-114(37-114)]  수 05 [S1-5-119(37-119)]",비대면,3.0,3.0,0,0.0,15,40.0,31.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,2,3,일반,Grade,,정애란,"금 01 ,02 ,03 [E8-8-206(51-206)]",비대면,3.0,3.0,0,0.0,35,40.0,51.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,3,3,일반,Grade,,서민자,"금 01 ,02 ,03 [S2-102(32-102)]",비대면,3.0,3.0,0,0.0,40,50.0,62.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941031,기초통계학,4,3,일반,Grade,,김덕기,"화 10 ,11 ,12 [E8-1-437(44-437)]",비대면,3.0,3.0,0,0.0,83,50.0,52.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941032,응용통계학,1,3,일반,Grade,,허태영,"월 05 ,06 ,07 [S1-5-123(37-123)]",비대면,3.0,3.0,0,0.0,11,45.0,38.0,2020,2학기,교양,,,,자연이공계기초과학,기초과학
전학년,교양선택,941001,수학,1,3,일반,Grade,,윤재헌,"월 06 ,07 [S1-1-427(40-427)]  화 03 [S1-1-427(40-427)]",비대면,3.0,3.0,0,0.0,42,40.0,40.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941002,수학I,1,3,일반,Grade,,염성준,"화 03 [S1-2-305(41-305)]  목 02 ,03 [S1-2-305(41-305)]",비대면,3.0,3.0,0,0.0,45,40.0,45.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,1,3,일반,Grade,,지운식,"월 02 ,03 [S1-1-427(40-427)]  목 05 [S1-1-427(40-427)]",비대면,3.0,3.0,0,0.0,18,40.0,34.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,2,3,일반,Grade,,신재민,"화 06 ,07 [S1-2-305(41-305)]  수 03 [S1-2-305(41-305)]",비대면,3.0,3.0,0,0.0,6,40.0,34.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,3,3,일반,Grade,,양창훈,"화 06 ,07 [S1-3-203(42-203)]  수 03 [S1-3-203(42-203)]",비대면,3.0,3.0,0,0.0,11,40.0,32.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,4,3,일반,Grade,,피영진,"월 01 ,02 [S1-2-305(41-305)]  수 02 [S1-2-305(41-305)]",비대면,3.0,3.0,0,0.0,7,40.0,35.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,5,3,일반,Grade,,이영옥,"월 01 ,02 [S1-2-205(41-205)]  수 02 [S1-2-205(41-205)]",비대면,3.0,3.0,0,0.0,3,40.0,28.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,6,3,일반,Grade,,최진필,"월 01 ,02 [S1-2-202(41-202)]  수 02 [S1-2-202(41-202)]",비대면,3.0,3.0,0,0.0,11,40.0,31.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,7,3,일반,Grade,,최은애,"월 05 ,06 [S1-2-205(41-205)]  수 09 [S1-2-205(41-205)]",비대면,3.0,3.0,0,0.0,13,40.0,31.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,8,3,일반,Grade,,김진이,"목 03 [S1-2-205(41-205)]  금 05 ,06 [S1-2-205(41-205)]",비대면,3.0,3.0,0,0.0,10,40.0,34.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,9,3,일반,Grade,,김상욱,"목 03 [S1-2-202(41-202)]  금 05 ,06 [S1-2-202(41-202)]",비대면,3.0,3.0,0,0.0,5,40.0,35.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,10,3,일반,Grade,,김선광,"월 06 ,07 [S1-2-301(41-301)]  화 06 [S1-2-301(41-301)]",비대면,3.0,3.0,0,0.0,14,40.0,44.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,11,3,일반,Grade,,고두원,"월 02 ,03 [S1-1-435(40-435)]  목 03 [S1-1-435(40-435)]",비대면,3.0,3.0,0,0.0,7,40.0,37.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,12,3,일반,Grade,,류미수,"월 05 ,06 [S1-2-305(41-305)]  화 02 [S1-2-305(41-305)]",비대면,3.0,3.0,0,0.0,19,40.0,29.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,13,3,일반,Grade,,김진이,"월 02 [S1-3-202(42-202)]  수 04 ,05 [S1-3-202(42-202)]",비대면,3.0,3.0,0,0.0,5,40.0,33.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,14,3,일반,Grade,,엄연석,"월 02 [S1-3-203(42-203)]  수 04 ,05 [S1-2-104(41-104)]",비대면,3.0,3.0,0,0.0,5,40.0,32.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,15,3,일반,Grade,,정대웅,"수 06 [S1-2-104(41-104)]  목 05 ,06 [S1-2-104(41-104)]",비대면,3.0,3.0,0,0.0,12,40.0,39.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,16,3,일반,Grade,,박정준,"월 01 ,02 ,03 [S1-2-301(41-301)]",비대면,3.0,3.0,0,0.0,17,40.0,41.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,17,3,일반,Grade,,심호진,"목 06 ,07 ,08 [S1-2-305(41-305)]",비대면,3.0,3.0,0,0.0,9,40.0,48.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,18,3,일반,Grade,,김은희,"화 05 [S1-2-305(41-305)]  수 05 ,06 [S1-2-305(41-305)]",비대면,3.0,3.0,0,0.0,4,40.0,39.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,19,3,일반,Grade,,정태은,"화 05 [S1-2-301(41-301)]  수 05 ,06 [S1-2-301(41-301)]",비대면,3.0,3.0,0,0.0,10,40.0,44.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,20,3,일반,Grade,,윤상민,"화 05 [S1-2-306(41-306)]  수 05 ,06 [S1-2-306(41-306)]",비대면,3.0,3.0,0,0.0,11,40.0,28.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,21,3,일반,Grade,,권오상,"월 07 [S1-1-452(40-452)]  수 02 ,03 [S1-1-452(40-452)]",비대면,3.0,3.0,0,0.0,6,40.0,45.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,22,3,일반,Grade,,박정희,"월 07 [S1-2-201(41-201)]  수 02 ,03 [S1-2-201(41-201)]",비대면,3.0,3.0,0,0.0,5,40.0,38.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,23,3,일반,Grade,,김겸순,"월 02 ,03 [E8-2-201(45-201)]  화 03 [E8-2-201(45-201)]",비대면,3.0,3.0,0,0.0,15,40.0,35.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,24,3,일반,Grade,,이승온,"화 06 [S1-1-427(40-427)]  금 02 ,03 [S1-1-427(40-427)]",비대면,3.0,3.0,0,0.0,20,40.0,28.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,25,3,일반,Grade,,금상호,"수 05 [S1-2-205(41-205)]  목 05 ,06 [S1-2-205(41-205)]",비대면,3.0,3.0,0,0.0,14,40.0,32.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941003,수학II,26,3,일반,Grade,,강보원,"월 02 ,03 [E8-7-235(50-235)]  수 03 [E8-7-235(50-235)]",비대면,3.0,3.0,0,0.0,43,40.0,49.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,941004,기초대학수학*,1,0,일반,PassFail,,한유두,"화 10 ,11 ,12 [S1-2-104(41-104)]",비대면,3.0,3.0,0,0.0,7,80.0,6.0,2020,2학기,교양,,,,자연이공계기초과학,수학
전학년,교양선택,932001,중국어 I,1,3,일반,Grade,,배병균,"화 03 [N16-1-159(58-159)]  금 02 ,03 [N16-1-159(58-159)]",비대면,3.0,3.0,0,0.0,16,50.0,23.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932001,중국어 I,2,3,일반,Grade,,박현준,"수 05 ,06 ,07 [N13-404(59-404)]",비대면,3.0,3.0,0,0.0,27,50.0,47.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932001,중국어 I,3,3,일반,Grade,,조현국,"금 11 ,12 ,13 [S21-4-107(92-107)]",비대면,3.0,3.0,0,0.0,20,50.0,20.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932002,중국어II,1,3,일반,Grade,,봉인영,"화 07 ,08 ,09 [N16-1-258(58-258)]",비대면,3.0,3.0,0,0.0,6,40.0,12.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932003,독일어I,1,3,일반,Grade,,최도규,"월 03 ,04 [N16-1-259(58-259)]  화 03 [N16-1-259(58-259)]",비대면,3.0,3.0,0,0.0,42,40.0,40.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932003,독일어I,2,3,일반,Grade,,전경화,"목 02 ,04 ,05 [N16-1-226(58-226)]",비대면,3.0,3.0,0,0.0,39,50.0,46.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932004,독일어 II,1,3,일반,Grade,,"서유진, 정수정","수 07 ,08 ,09 [N16-1-226(58-226)]",비대면,3.0,3.0,0,0.0,9,50.0,35.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932005,프랑스어I,1,3,일반,Grade,,"김대영, 이은미","월 05 ,06 ,07 [N16-1-227(58-227)]",비대면,3.0,3.0,0,0.0,30,40.0,35.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932005,프랑스어I,2,3,일반,Grade,,"김대영, 이은미","화 06 ,07 ,08 [N16-1-227(58-227)]",비대면,3.0,3.0,0,0.0,23,40.0,35.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932006,프랑스어II,1,3,일반,Grade,,박혜선,"금 02 ,03 ,04 [N16-1-225(58-225)]",비대면,3.0,3.0,0,0.0,21,40.0,35.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932008,러시아어II,1,3,일반,Grade,,김태옥,"수 01 ,02 ,03 [N16-1-123(58-123)]",비대면,3.0,3.0,0,0.0,14,60.0,33.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932012,글로벌 문화와 지역학,1,3,일반,Grade,,"김경화, 김연순, 안상원","화 06 ,07 ,08 [N16-1-225(58-225)]",비대면,3.0,3.0,0,0.0,34,40.0,38.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932012,글로벌 문화와 지역학,2,3,일반,Grade,,박미령,"목 06 ,07 ,08 [N16-1-125(58-125)]",비대면,3.0,3.0,0,0.0,62,70.0,66.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932013,글로벌 음식문화와 생활문화,1,3,일반,Grade,,이상오,"수 06 ,07 ,08 [N14-704(56-704)]",비대면,3.0,3.0,0,0.0,176,80.0,75.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932013,글로벌 음식문화와 생활문화,2,3,일반,Grade,,구교현,"월 05 ,06 ,07 [N16-1-123(58-123)]",비대면,3.0,3.0,0,0.0,81,80.0,92.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932014,기초일본어,1,2,일반,Grade,,권동현,"화 01 ,02 [N14-208(56-208)]",비대면,2.0,2.0,0,0.0,55,80.0,75.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932014,기초일본어,2,2,일반,Grade,,이주용,"월 02 ,03 [N14-207(56-207)]",비대면,2.0,2.0,0,0.0,23,80.0,33.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932015,영어청취력,1,3,일반,Grade,,김순배,"화 01 ,02 ,03 [N16-1-226(58-226)]",비대면,3.0,3.0,0,0.0,22,50.0,21.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932016,영어회화,1,3,일반,Grade,,데일 마르셀,"금 01 ,02 ,03 [N16-1-226(58-226)]",비대면,3.0,3.0,0,0.0,23,50.0,16.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932017,실용영문법,1,3,일반,Grade,,박인규,"월 07 ,08 ,09 [N16-1-225(58-225)]",비대면,3.0,3.0,0,0.0,45,40.0,39.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932018,토익 듣기와 읽기,1,3,일반,Grade,,윤봉이,"수 01 ,02 ,03 [N13-401(59-401)]",비대면,3.0,3.0,0,0.0,56,60.0,59.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932018,토익 듣기와 읽기,2,3,일반,Grade,,윤봉이,"화 01 ,02 ,03 [N13-401(59-401)]",비대면,3.0,3.0,0,0.0,44,60.0,57.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932018,토익 듣기와 읽기,3,3,일반,Grade,,심지영,"화 02 ,03 ,04 [N13-304(59-304)]",비대면,3.0,3.0,0,0.0,31,80.0,66.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932022,집중 TOPIK II,1,3,일반,Grade,,지주연,"수 03 ,04 [N13-304(59-304)]  금 02 [N13-304(59-304)]",비대면,3.0,3.0,0,0.0,12,80.0,22.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932027,국제개발협력의 이해,1,3,일반,Grade,,송양훈,월 00 [가상강의실2]  화 00 [가상강의실2]  수 00 [가상강의실2],비대면,3.0,3.0,0,0.0,4,50.0,2.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932028,러시아 도시문화사,1,3,일반,Grade,,김태옥,"월 06 ,07 ,08 [N13-404(59-404)]",비대면,3.0,3.0,0,0.0,52,50.0,48.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,932029,아시아공동체의 사회와 문화,1,2,일반,PassFail,,"김영관, 임형수","수 07 ,08 [N15-171(57-171)]",비대면,2.0,2.0,0,0.0,219,200.0,191.0,2020,2학기,교양,,,,확대교양,국제화
전학년,교양선택,931001,4차 산업혁명과 융합기술,1,3,일반,Grade,,이응석,"금 01 ,02 ,03 [E8-2-101(45-101)]",비대면,3.0,3.0,0,0.0,42,80.0,67.0,2020,2학기,교양,,,,확대교양,미래융복합
전학년,교양선택,934002,미술의이론과감상,1,3,일반,Grade,,백다은,"월 02 ,03 ,04 [N14-208(56-208)]",비대면,3.0,3.0,0,0.0,50,80.0,52.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934003,음악의이론과감상,1,3,일반,Grade,,황순도,"화 02 ,03 ,04 [N13-104(59-104)]",비대면,3.0,3.0,0,0.0,86,80.0,77.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934003,음악의이론과감상,2,3,일반,Grade,,황순도,"화 07 ,08 ,09 [N13-104(59-104)]",비대면,3.0,3.0,0,0.0,84,80.0,78.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934003,음악의이론과감상,3,3,일반,Grade,,한수정,"목 07 ,08 ,09 [N13-104(59-104)]",비대면,3.0,3.0,0,0.0,94,80.0,111.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934004,연극영화의이론과감상,1,3,일반,Grade,,조만수,"월 07 ,08 ,09 [N16-1-127(58-127)]",비대면,3.0,3.0,0,0.0,34,110.0,58.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934004,연극영화의이론과감상,2,3,일반,Grade,,조만수,"수 07 ,08 ,09 [N13-101(59-101)]",비대면,3.0,3.0,0,0.0,47,80.0,71.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934004,연극영화의이론과감상,3,3,일반,Grade,,박인영,"화 05 ,06 ,07 [N13-103(59-103)]",비대면,3.0,3.0,0,0.0,67,50.0,50.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934005,음악과 인성,1,3,일반,Grade,,한수정,"목 01 ,02 ,03 [N13-101(59-101)]",비대면,3.0,3.0,0,0.0,37,100.0,91.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934006,합창,1,3,일반,PassFail,,박미경,"월 01 ,02 ,03 [E3-213(38-213)]",비대면,3.0,3.0,0,0.0,41,70.0,61.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934006,합창,2,3,일반,PassFail,,박광우,"월 01 ,02 ,03 [S21-4-146(92-146)]",비대면,3.0,3.0,0,0.0,144,70.0,85.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934006,합창,3,3,일반,PassFail,,허성희,"화 01 ,02 ,03 [E3-213(38-213)]",비대면,3.0,3.0,0,0.0,55,70.0,68.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934006,합창,4,3,일반,PassFail,,백은경,"목 05 ,06 ,07 [S21-4-146(92-146)]",비대면,3.0,3.0,0,0.0,25,70.0,37.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934006,합창,5,3,일반,PassFail,,김지영,"수 02 ,03 ,04 [S21-4-146(92-146)]",비대면,3.0,3.0,0,0.0,110,70.0,84.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934007,교양체육,2,2,일반,Grade,,엄석주,"월 02 ,03 ,04 [N13-502(59-502)]",대면,1.0,1.0,2,2.0,3,20.0,2.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934010,테니스의이론과실기,1,2,일반,Grade,,박종진,"화 06 ,07 ,08 [S21-4-334(92-334)]",대면,1.0,1.0,2,2.0,10,20.0,17.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934011,탁구의이론과실기,1,2,일반,Grade,,김세형,"금 04 ,05 ,06 [N13-404(59-404)]",병행,1.0,1.0,2,2.0,20,20.0,20.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934011,탁구의이론과실기,3,2,일반,Grade,,박해원,"월 07 ,08 ,09 [N13-502(59-502)]",대면,1.0,1.0,2,2.0,9,20.0,9.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934012,배드민턴의이론과실기,1,2,일반,Grade,,이광진,"목 07 ,08 ,09 [S21-4-334(92-334)]",대면,1.0,1.0,2,2.0,24,20.0,17.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934013,수영의이론과실기,1,2,일반,Grade,,김광명,"금 05 ,06 ,07 [N13-502(59-502)]",병행,1.0,1.0,2,2.0,18,20.0,17.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934014,볼링의이론과실기,1,2,일반,Grade,,송주호,"화 05 ,06 ,07 [S21-4-336(92-336)]",대면,1.0,1.0,2,2.0,11,20.0,10.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934014,볼링의이론과실기,2,2,일반,Grade,,송주호,"목 02 ,03 ,04 [S21-4-336(92-336)]",대면,1.0,1.0,2,2.0,22,20.0,19.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934014,볼링의이론과실기,3,2,일반,Grade,,송주호,"월 05 ,06 ,07 [S21-4-336(92-336)]",병행,1.0,1.0,2,2.0,14,20.0,15.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,934017,생활속의호신술,1,2,일반,Grade,,최명,"월 05 ,06 ,07 [S21-4-334(92-334)]",대면,1.0,1.0,2,2.0,14,20.0,16.0,2020,2학기,교양,,,,확대교양,예술과체육
전학년,교양선택,933002,직업과 사회진출,1,2,일반,PassFail,,최성호,"금 06 ,07 [E3-213(38-213)]",비대면,2.0,2.0,0,0.0,188,100.0,101.0,2020,2학기,교양,,,,확대교양,진로와취업
전학년,교양선택,933003,여성취업과경력개발,1,2,일반,PassFail,,최성호,"수 06 ,07 [E3-213(38-213)]",비대면,2.0,2.0,0,0.0,26,100.0,27.0,2020,2학기,교양,,,,확대교양,진로와취업
전학년,교양선택,933004,특허와상표,1,3,일반,Grade,,조겨리,"수 11 ,12 ,13 [E8-1-316(44-316)]",비대면,3.0,3.0,0,0.0,27,30.0,30.0,2020,2학기,교양,,,,확대교양,진로와취업
전학년,교양선택,933005,코칭파워리더쉽,1,2,일반,PassFail,,최성호,"목 06 ,07 [E3-213(38-213)]",비대면,2.0,2.0,0,0.0,104,100.0,94.0,2020,2학기,교양,,,,확대교양,진로와취업
전학년,교양선택,933006,진로탐색과 진로설정,1,2,일반,PassFail,,최성호,"화 02 ,03 [N13-101(59-101)]",비대면,2.0,2.0,0,0.0,64,100.0,92.0,2020,2학기,교양,,,,확대교양,진로와취업
전학년,교양선택,933006,진로탐색과 진로설정,2,2,일반,PassFail,,최성호,"화 05 ,06 [E3-213(38-213)]",비대면,2.0,2.0,0,0.0,58,100.0,68.0,2020,2학기,교양,,,,확대교양,진로와취업
전학년,교양선택,933006,진로탐색과 진로설정,3,2,일반,PassFail,,최성호,"화 02 ,03 [N13-121(59-121)]",비대면,2.0,2.0,0,0.0,24,100.0,35.0,2020,2학기,교양,,,,확대교양,진로와취업
전학년,교양선택,933006,진로탐색과 진로설정,5,2,일반,PassFail,,최성호,"화 08 ,09 [S21-4-146(92-146)]",비대면,2.0,2.0,0,0.0,39,100.0,49.0,2020,2학기,교양,,,,확대교양,진로와취업
